edad,trabajo,estado_civil ,educacion,total_hijos,credito_sin_pago,prestamo_vivienda,prestamo_personal,valor_prestamo,dias_ultimo_pago,tarjetas_credito,contacto,mes,dia_semana,duracion_ultimo_contacto,dias_ultimo_contacto,anterior_contacto,numero_empleados,si_no
26,3,2,5,6,0,1,0,243461,0,3,1,5,11,226,58,0,1821,0
54,6,1,2,6,0,0,0,0,0,5,1,10,44,377,0,0,1129,1
38,1,3,5,0,0,1,0,358685,0,5,2,5,11,114,61,0,1946,0
43,3,1,7,5,0,0,0,0,0,0,1,9,11,255,0,1,880,1
26,2,1,6,5,0,0,0,0,0,3,2,6,11,230,0,0,1843,1
37,1,1,7,0,0,1,0,35992,0,4,2,6,11,23,10,0,630,0
37,1,1,5,7,0,1,0,309015,0,2,1,9,44,155,38,1,1299,0
48,5,1,7,3,0,1,1,47721,0,0,2,6,22,1025,3,0,542,1
78,6,1,2,8,0,1,1,185745,0,0,1,4,22,75,52,0,1037,0
39,2,3,3,6,-1,0,0,0,0,1,1,5,33,101,0,0,1314,0
52,2,3,3,1,-1,1,0,197330,0,4,1,5,44,7,11,1,1026,0
39,8,1,6,5,0,0,1,85549,0,2,1,7,11,51,14,0,1761,0
57,1,3,8,4,-1,0,0,0,0,4,2,6,22,28,0,0,17,0
35,10,2,4,4,0,0,0,0,0,3,1,8,11,148,0,0,846,0
36,5,1,7,8,0,1,0,325302,0,4,2,5,44,59,70,0,1283,0
30,1,3,7,5,0,0,0,0,0,4,1,8,44,103,0,0,720,0
51,8,1,8,0,-1,0,0,0,0,0,2,5,22,141,0,0,1917,0
41,4,1,2,6,-1,1,0,320047,0,0,2,7,44,350,39,0,411,0
54,8,1,2,2,-1,1,0,360278,0,4,2,5,11,566,18,0,739,0
28,9,2,4,6,0,0,0,0,0,4,2,6,55,168,0,0,330,0
44,2,1,6,3,0,1,0,337656,0,1,2,4,44,455,38,0,682,0
34,2,2,6,6,0,0,0,0,0,1,2,5,22,156,0,0,1880,0
48,10,1,5,7,0,0,0,0,0,0,2,5,55,251,0,0,1114,0
32,1,1,7,0,0,0,0,0,0,5,1,8,11,247,0,0,733,0
52,4,2,7,4,0,0,0,0,0,0,1,7,44,188,0,0,358,0
41,1,3,5,3,0,0,0,0,0,1,1,8,33,170,0,0,1577,0
27,1,2,4,1,0,1,1,147481,0,3,2,6,55,103,14,0,1722,0
33,10,1,4,6,0,0,1,240000,0,1,2,6,22,46,1,0,236,0
33,10,2,5,7,0,0,0,0,0,5,1,8,11,129,0,0,1159,0
57,3,2,7,4,0,1,1,499122,0,2,1,4,11,45,59,1,189,0
67,6,1,4,1,0,1,1,274929,0,4,1,8,11,71,50,0,1126,0
41,1,2,7,8,0,1,0,205970,0,1,1,4,11,279,4,0,881,0
39,5,2,6,6,-1,0,0,0,0,3,2,5,11,195,0,0,1429,0
52,3,1,7,7,0,1,0,394008,0,5,1,7,11,97,27,0,1287,0
29,1,2,6,3,-1,1,0,408518,0,4,2,5,33,83,70,0,1149,0
35,2,1,8,4,0,1,0,53846,0,5,1,7,22,506,12,0,1610,0
31,5,1,7,4,0,1,0,491077,0,0,1,8,22,57,34,0,1759,0
44,1,1,8,6,0,0,0,0,0,0,2,5,22,277,0,0,1243,0
49,11,1,3,2,-1,0,0,0,0,4,1,4,11,68,0,1,1798,0
42,5,1,7,3,0,1,0,19104,0,3,1,5,11,568,79,0,604,0
56,1,1,7,8,0,0,0,0,0,4,2,6,55,34,0,0,1444,0
45,12,1,8,3,0,0,0,0,0,1,2,6,22,164,0,0,764,0
49,10,1,4,7,-1,1,0,11167,0,0,1,8,44,238,7,0,1202,0
50,8,1,3,7,0,1,0,290031,0,3,2,5,11,85,77,0,1085,0
58,4,1,7,6,-1,0,0,0,0,3,2,5,33,162,0,0,1971,0
54,10,1,5,1,0,1,0,212889,0,4,1,4,11,178,11,0,820,0
29,8,2,5,0,0,0,0,0,0,5,1,6,33,725,0,1,159,1
45,3,1,7,0,0,1,0,317820,0,1,1,4,44,567,8,0,1115,0
22,5,2,7,5,0,1,0,274552,0,3,1,4,33,179,17,0,813,0
33,1,1,7,1,0,1,0,377125,0,2,1,9,44,272,31,0,1845,1
46,10,3,4,3,-1,0,0,0,0,3,1,5,11,927,0,0,1840,0
26,1,2,5,3,0,1,1,291255,0,0,2,5,55,297,4,0,131,0
36,2,1,3,2,0,1,0,491401,0,1,1,5,44,125,60,0,551,0
30,1,1,7,1,0,0,0,0,0,1,1,4,44,313,0,0,1612,1
46,1,1,5,4,-1,1,0,76414,0,0,1,11,11,219,35,0,1828,0
27,10,2,4,5,0,1,1,67414,0,1,2,6,11,522,67,0,63,0
31,10,1,7,4,0,1,1,359603,0,1,1,8,33,158,88,0,200,0
42,2,3,5,8,0,0,0,0,0,1,2,5,22,225,0,0,690,0
32,1,1,7,6,0,1,0,141168,0,3,1,11,33,278,1,0,1359,0
48,2,1,4,0,0,0,0,0,0,4,2,7,44,268,0,0,1960,1
56,10,1,8,7,-1,1,0,184350,0,2,1,7,55,86,63,0,696,0
45,10,2,7,1,0,1,0,389617,0,5,1,11,55,201,21,1,837,0
53,7,1,2,7,0,1,1,178206,0,2,1,11,22,464,18,1,1468,0
47,2,1,6,4,0,0,0,0,0,1,1,8,55,27,0,0,1795,0
34,2,2,6,5,0,0,0,0,0,2,2,5,22,71,0,0,242,0
36,1,2,7,3,0,1,0,73188,0,0,1,7,44,744,47,0,1494,0
39,11,2,5,7,0,1,0,54951,0,0,1,7,55,240,89,0,818,0
55,1,1,5,1,0,1,0,210354,0,5,1,4,33,140,88,1,429,0
28,1,1,5,7,0,1,0,55203,0,0,1,11,22,254,17,0,1812,1
29,2,2,5,0,0,0,0,0,0,3,2,6,11,203,0,0,798,0
36,2,1,4,7,-1,1,0,382101,0,1,2,6,55,324,89,0,472,0
30,1,2,7,6,0,1,0,419718,0,5,2,5,44,68,77,0,730,0
29,1,2,7,8,0,1,1,73862,0,3,1,7,33,166,33,0,95,0
37,2,2,7,6,-1,0,0,0,0,2,1,5,44,203,0,0,633,0
35,2,1,6,2,0,0,0,0,0,1,1,5,22,334,0,1,1082,0
26,10,2,4,6,0,0,0,0,0,3,2,6,22,8,0,0,1509,0
58,6,3,4,2,0,0,0,0,0,2,1,11,55,159,0,0,1665,0
36,1,1,7,5,0,1,0,237515,0,2,1,7,22,218,81,0,440,0
57,2,1,2,5,-1,0,0,0,0,3,2,5,55,258,0,0,1965,0
40,2,1,2,3,-1,1,0,110787,0,4,2,6,22,161,26,0,952,0
44,2,2,2,4,0,1,0,37514,0,4,2,6,11,76,64,0,1032,0
56,2,1,8,8,0,0,0,0,0,3,1,8,11,160,0,0,635,0
32,10,1,5,5,0,0,0,0,0,4,1,5,55,56,0,0,1247,0
34,2,3,2,0,0,1,0,397372,0,5,1,4,55,406,47,1,1727,0
50,2,1,3,4,-1,1,1,427392,0,0,2,6,33,123,89,0,616,0
48,1,2,2,0,-1,0,0,0,0,2,1,11,33,340,0,0,903,0
42,1,3,7,4,0,0,0,0,0,3,1,7,22,94,0,0,505,0
44,7,1,5,6,0,0,1,426234,0,5,1,5,11,15,78,2,1762,0
34,10,2,4,3,0,1,1,229311,0,2,1,3,55,544,10,0,1714,1
23,1,2,5,4,0,0,0,0,0,4,1,5,55,13,0,0,1,0
31,1,3,5,0,0,-1,-1,0,0,5,2,6,22,68,0,0,1030,0
36,1,3,7,6,0,1,0,260231,0,0,2,5,44,155,18,0,137,0
48,5,1,7,4,0,0,0,0,0,1,1,10,33,301,0,1,459,0
33,2,1,3,1,-1,0,0,0,0,4,1,5,33,139,0,0,141,0
40,7,1,5,6,-1,1,0,260183,0,5,2,5,55,83,19,0,963,0
25,10,1,4,1,0,0,0,0,0,3,1,7,44,71,0,0,547,0
27,8,2,5,5,0,1,1,394408,0,4,1,3,22,384,66,2,1177,0
50,2,1,6,1,-1,1,0,93225,0,5,1,8,22,60,7,0,1465,0
34,1,2,7,7,0,1,0,19646,0,3,1,4,22,461,21,0,590,1
54,10,1,4,1,-1,0,1,393189,0,2,1,8,11,281,12,0,1500,0
52,5,1,7,5,0,1,1,202764,0,3,1,11,11,173,89,0,246,0
37,2,2,3,0,0,1,0,220034,0,2,1,5,55,76,22,0,1835,0
36,5,1,7,7,0,0,0,0,0,5,1,8,33,46,0,0,1396,0
49,5,1,7,0,0,0,0,0,0,5,2,6,44,21,0,0,1749,0
54,1,1,7,2,0,1,0,33380,0,0,1,8,22,120,11,0,1010,0
39,1,2,7,5,-1,1,0,15106,0,2,1,4,11,372,83,0,106,0
45,8,3,8,4,0,0,0,0,0,4,2,6,44,474,0,0,138,0
33,7,1,7,5,0,0,0,0,0,4,2,4,44,155,0,0,644,0
39,2,1,6,8,0,0,0,0,0,4,1,5,33,129,0,0,1714,0
37,11,1,6,4,0,0,0,0,0,5,2,6,55,139,0,0,1693,0
26,1,2,5,2,0,1,0,455627,0,3,1,4,11,190,81,0,1984,1
32,1,2,5,6,0,0,0,0,0,4,2,6,11,137,0,0,1136,0
46,1,1,5,4,0,0,1,493441,0,4,1,8,33,871,30,0,720,1
31,8,1,5,2,0,1,0,56960,0,0,1,5,44,348,73,0,1159,0
42,2,1,8,5,-1,-1,-1,0,0,2,2,5,55,311,0,0,651,0
55,5,1,6,3,0,1,0,485186,0,0,1,7,33,49,9,0,386,0
54,5,1,5,5,0,0,0,0,0,2,1,8,11,725,0,0,572,0
38,8,1,5,5,0,0,0,0,0,1,1,7,44,81,0,0,1024,0
44,3,1,2,2,0,-1,-1,0,0,1,1,5,22,241,0,1,1800,0
35,8,1,6,4,0,1,0,442259,0,5,1,4,44,150,75,0,1360,0
43,1,3,5,4,0,0,0,0,0,0,2,6,22,319,0,0,157,0
60,10,1,7,0,-1,1,0,267737,0,0,2,5,55,175,12,0,981,0
31,5,1,7,2,0,0,0,0,0,0,2,5,22,190,0,0,628,0
49,1,3,6,4,0,1,0,260062,0,2,2,5,33,164,1,0,55,0
42,1,1,7,7,-1,0,0,0,0,2,1,7,55,148,0,0,577,0
30,1,1,7,6,0,1,0,312877,0,4,1,11,44,857,21,0,944,1
45,2,1,2,1,0,1,0,171495,0,4,2,5,33,144,21,0,1563,0
36,8,2,5,4,0,0,0,0,0,3,1,7,55,254,0,0,1562,0
42,8,1,6,2,0,1,0,372317,0,5,1,5,55,152,84,1,1679,0
27,1,1,6,0,-1,1,1,170666,0,0,1,7,11,166,75,0,105,0
50,5,1,7,0,0,1,0,414172,0,4,2,5,33,383,74,0,464,0
40,2,1,6,7,0,0,0,0,0,4,2,5,44,129,0,0,436,0
38,1,2,7,4,0,1,0,243151,0,2,1,11,44,95,79,0,1568,0
29,8,1,5,6,-1,0,0,0,0,4,2,5,33,100,0,0,1826,0
34,1,1,5,3,0,1,0,475922,0,0,1,8,44,1503,28,0,774,1
57,6,2,5,5,0,1,0,395007,0,2,2,5,55,128,10,0,1457,0
30,1,1,7,7,0,0,0,0,0,5,1,4,44,104,0,0,945,0
32,1,2,7,6,0,0,0,0,0,0,1,8,44,356,0,0,1700,0
60,6,1,5,5,0,0,0,0,0,2,2,5,33,278,0,0,1986,0
29,3,2,6,7,0,0,0,0,0,2,1,7,11,223,0,0,1911,0
41,2,3,2,8,0,1,0,368951,0,5,1,4,44,256,57,1,916,0
36,10,1,7,2,0,1,1,161163,0,4,1,5,11,101,66,0,1923,0
34,2,1,6,4,0,1,0,250874,0,4,1,7,33,85,20,0,1814,0
50,2,1,4,1,0,1,0,298165,0,5,1,5,44,247,36,1,1963,0
27,9,2,5,0,-1,0,0,0,0,5,2,6,55,471,0,0,1170,0
47,1,1,7,4,0,1,0,160833,0,2,1,8,33,38,2,0,1866,0
32,1,1,5,8,0,1,0,356373,0,3,1,5,33,128,82,1,1196,0
38,1,1,7,1,0,1,0,419968,0,1,2,5,22,802,18,0,1877,0
24,4,1,6,8,0,0,0,0,0,5,1,5,33,45,0,0,156,0
33,1,2,7,5,0,1,0,278240,0,2,1,8,33,173,23,1,448,1
47,1,1,3,2,0,-1,-1,0,0,3,1,7,22,317,0,0,1981,0
35,10,1,7,2,0,0,0,0,0,4,1,4,11,124,0,0,191,0
30,1,1,7,3,-1,1,0,248224,0,4,1,11,44,157,45,0,115,0
32,8,1,5,6,0,0,0,0,0,3,2,5,55,213,0,0,790,0
28,1,2,5,1,0,1,0,16321,0,2,1,7,44,80,71,0,797,0
32,10,2,4,4,0,0,0,0,0,3,2,5,33,245,0,0,1176,0
27,1,2,7,5,0,1,0,83933,0,1,1,8,33,1117,30,0,1983,0
43,5,1,7,6,0,0,1,382993,0,0,1,11,33,73,19,1,971,0
38,2,1,6,3,0,1,0,448410,0,3,2,6,22,350,16,0,113,0
33,10,2,7,6,0,0,0,0,0,1,1,11,11,69,0,0,1737,0
33,8,2,3,7,-1,0,0,0,0,0,2,5,11,916,0,0,1046,0
33,2,2,6,8,0,0,1,316085,0,0,1,5,33,331,28,0,1263,0
50,7,1,6,2,-1,0,0,0,0,5,2,6,33,139,0,0,15,0
48,1,1,6,5,0,1,0,259601,0,2,1,8,22,92,3,0,1278,0
35,1,2,7,5,0,1,1,202224,0,0,1,8,11,201,28,0,1009,0
29,10,2,7,7,0,1,1,193410,0,0,1,11,44,281,76,0,1437,0
43,1,1,4,0,0,0,0,0,0,0,2,5,55,284,0,0,1708,0
44,1,1,7,6,0,0,0,0,0,2,1,8,33,96,0,1,1327,0
32,10,1,4,0,0,0,1,68131,0,3,1,8,55,219,85,0,1531,0
32,9,2,7,4,0,0,0,0,0,5,1,11,44,151,0,0,1553,0
47,2,1,2,0,0,-1,-1,0,0,5,2,5,11,170,0,0,1081,0
51,8,2,5,3,-1,0,0,0,0,4,2,6,11,329,0,0,417,0
33,1,1,7,0,0,1,0,303067,0,5,1,5,11,740,12,2,1466,1
37,7,3,6,3,0,1,0,482281,0,4,1,4,33,343,1,1,927,0
53,8,1,6,6,-1,1,0,283191,0,3,2,6,55,9,22,0,245,0
60,6,1,2,0,-1,1,0,318647,0,5,1,10,55,59,33,0,977,0
55,5,1,7,7,0,0,0,0,0,2,1,8,44,122,0,0,954,0
78,6,1,4,2,0,0,0,0,0,4,1,11,55,319,0,1,1532,1
36,2,1,2,7,0,0,0,0,0,5,1,5,44,11,0,0,1126,0
37,5,1,7,6,-1,0,0,0,0,4,1,7,11,92,0,0,1051,0
35,2,1,6,0,0,0,0,0,0,3,2,5,44,343,0,0,359,0
42,1,1,7,2,0,0,0,0,0,5,1,11,55,455,0,0,1267,0
36,2,2,5,3,0,0,0,0,0,0,2,5,11,396,0,0,536,0
31,1,3,7,1,0,1,1,441314,0,0,2,5,44,328,56,0,1192,0
40,1,2,5,0,-1,0,0,0,0,1,2,5,22,64,0,0,564,0
44,1,1,5,5,0,0,0,0,0,0,1,5,55,131,0,1,514,0
38,7,1,4,0,0,1,0,434382,0,2,1,11,44,86,62,0,104,0
33,2,1,6,6,0,-1,-1,0,0,5,2,5,33,141,0,0,1844,0
41,2,1,8,8,0,1,0,152015,0,3,1,11,55,663,74,0,383,1
40,11,1,5,5,0,1,0,169687,0,3,2,6,11,196,69,0,1842,0
31,8,2,7,7,0,1,0,380436,0,0,1,7,11,68,70,0,161,0
43,1,1,7,7,0,-1,-1,0,0,3,1,8,11,72,0,0,262,0
34,1,2,5,5,0,1,1,114202,0,2,1,4,22,2299,39,0,174,1
24,7,2,7,3,0,1,0,225502,0,0,2,6,33,40,0,0,1724,0
37,2,1,2,6,0,1,0,431199,0,3,1,4,33,281,6,1,679,0
31,11,1,7,8,0,1,0,297801,0,2,1,8,33,186,48,0,74,0
32,10,1,4,0,0,0,1,342400,0,4,2,3,33,92,65,0,426,0
34,7,1,7,5,0,0,0,0,0,4,1,8,44,78,0,0,1573,0
41,3,1,2,1,0,1,0,342346,0,0,1,5,33,26,27,0,1702,0
34,2,1,2,7,0,1,0,168207,0,0,1,6,11,75,72,0,1143,0
41,1,1,6,2,0,0,0,0,0,0,2,5,22,97,0,0,778,0
32,2,1,3,8,-1,0,0,0,0,1,2,5,44,60,0,0,1147,0
38,1,1,7,0,0,1,0,285720,0,5,1,10,33,90,55,0,1686,0
42,1,1,4,1,0,0,1,456030,0,3,1,5,11,300,86,0,86,1
57,5,1,7,8,0,0,0,0,0,1,2,5,11,461,0,0,746,0
34,2,1,3,4,0,1,0,157534,0,5,1,5,22,162,16,1,948,0
45,2,1,2,2,0,0,0,0,0,3,2,5,11,164,0,0,1617,0
42,11,1,3,2,-1,0,0,0,0,2,2,6,44,87,0,0,18,0
31,10,3,5,0,0,1,0,334830,0,3,1,8,11,81,84,0,1985,0
40,1,1,5,5,0,0,0,0,0,3,2,5,55,83,0,0,428,0
36,2,1,8,6,0,1,0,450789,0,2,1,5,44,25,88,0,665,0
43,8,1,5,5,-1,0,0,0,0,5,1,7,44,126,0,0,863,0
42,1,1,6,8,-1,0,1,398762,0,2,1,7,22,336,59,0,1160,0
54,8,1,5,0,-1,0,1,174602,0,5,1,7,44,338,30,0,1585,0
44,2,1,6,2,-1,-1,-1,0,0,4,2,5,33,199,0,0,410,0
41,1,2,5,2,0,0,0,0,0,5,1,5,11,435,0,1,1110,0
54,6,1,6,5,-1,1,1,118664,0,2,2,5,11,174,74,0,1840,0
47,8,2,8,8,0,-1,-1,0,0,2,1,3,44,394,0,0,808,0
68,10,1,8,6,0,0,0,0,0,1,1,12,44,141,0,0,1592,0
35,10,2,7,0,-1,0,0,0,0,4,1,4,11,712,0,0,1453,0
25,1,2,8,2,0,0,0,0,0,3,2,5,55,48,0,0,1809,0
48,2,1,2,3,0,0,1,154921,0,4,1,7,55,425,13,0,1766,0
37,2,2,7,8,-1,1,0,291800,0,5,1,5,44,166,90,0,1524,0
48,2,1,6,2,0,1,0,287133,0,0,1,8,11,597,22,0,1010,0
29,2,2,6,1,0,1,0,41716,0,0,1,5,33,427,34,0,276,0
59,8,2,5,8,0,1,0,224929,0,5,1,3,55,169,41,0,1099,0
32,10,1,4,4,0,1,0,357596,0,2,1,8,11,92,6,0,89,0
54,2,1,6,8,-1,1,0,466877,0,3,1,8,33,388,8,0,902,0
46,5,1,3,6,-1,0,0,0,0,2,2,6,44,90,0,0,1543,0
48,2,1,2,6,-1,0,0,0,0,0,1,7,55,276,0,0,684,0
33,1,2,7,4,0,1,1,438366,0,1,1,8,44,90,76,0,1011,0
77,6,3,2,1,0,0,0,0,0,3,1,4,44,155,0,1,732,0
35,1,1,5,6,0,0,1,261181,0,4,2,6,44,291,32,0,1211,0
29,1,2,7,8,0,1,0,399831,0,0,2,5,33,849,6,0,1302,0
31,5,1,7,5,0,1,0,408593,0,2,1,8,11,181,19,0,574,0
32,11,2,7,1,0,1,0,398821,0,0,2,4,33,165,15,1,912,1
48,2,1,6,2,-1,0,0,0,0,4,1,7,11,212,0,0,1533,0
56,10,1,2,8,0,1,0,495269,0,0,2,5,11,143,32,0,1066,0
28,8,2,5,0,0,0,0,0,0,1,2,6,11,689,0,0,1257,0
29,9,2,4,5,0,0,0,0,0,1,2,11,55,232,0,0,1017,0
39,1,1,5,6,0,1,0,284593,0,5,2,4,22,189,87,0,451,0
33,10,3,4,5,0,1,0,292841,0,2,2,5,11,110,26,0,1151,0
38,1,1,7,0,0,1,0,36976,0,5,1,8,55,82,32,0,1162,0
56,2,1,6,3,0,0,0,0,0,0,1,7,33,70,0,0,217,0
40,2,3,6,5,-1,0,0,0,0,3,1,7,44,160,0,0,551,0
45,3,1,6,8,0,1,0,17546,0,1,2,5,55,39,73,0,423,0
37,3,1,7,3,-1,0,0,0,0,4,1,11,11,94,0,1,843,0
32,8,2,7,8,0,1,0,492799,0,1,1,5,22,79,18,1,107,0
34,1,2,5,3,0,1,0,316063,0,3,1,7,33,42,80,0,1043,0
45,1,1,5,5,0,1,0,68482,0,3,1,11,33,90,57,1,198,0
36,1,2,5,7,0,1,0,291545,0,2,2,12,11,358,73,0,62,0
58,1,3,7,3,0,1,0,435709,0,1,2,5,33,365,64,0,346,0
51,5,1,5,5,-1,0,0,0,0,2,1,11,33,178,0,0,245,0
43,5,1,2,8,0,1,0,440824,0,5,2,5,22,224,27,0,871,0
50,1,2,7,2,0,0,0,0,0,0,1,8,22,372,0,2,1171,1
37,5,1,7,6,0,1,0,369385,0,3,2,6,33,744,25,0,782,0
59,3,3,5,6,-1,0,0,0,0,5,2,5,22,184,0,0,1593,0
42,12,2,7,1,0,0,0,0,0,5,1,7,55,366,0,0,1063,1
28,8,1,5,5,0,1,0,251675,0,1,2,7,22,71,59,0,647,0
34,10,1,4,4,0,1,0,293551,0,3,1,4,44,258,84,0,1846,0
44,1,1,7,3,-1,1,0,493227,0,4,1,8,44,36,77,0,1867,0
36,5,1,7,6,0,0,0,0,0,5,1,6,22,522,0,2,1158,1
22,8,2,5,7,0,1,1,58665,0,4,1,6,11,181,21,0,22,0
35,1,1,6,2,0,1,1,70142,0,3,1,11,33,47,1,0,979,0
40,1,1,7,5,0,1,0,426259,0,0,1,8,11,296,49,0,1089,0
56,1,1,7,6,0,1,0,100654,0,5,1,6,22,202,45,0,201,0
57,2,3,2,4,0,0,0,0,0,5,2,6,11,716,0,0,33,0
36,1,1,5,3,0,0,0,0,0,0,2,6,44,127,0,0,1557,0
34,3,2,4,6,0,0,0,0,0,0,2,6,22,76,0,0,679,0
40,1,2,6,5,0,1,0,89132,0,4,1,7,11,381,28,0,918,0
26,4,1,7,5,0,0,0,0,0,5,2,5,22,246,0,0,1518,0
34,2,1,6,6,0,1,0,409427,0,2,1,5,22,222,64,0,1123,0
31,1,2,7,0,0,0,0,0,0,1,1,4,44,353,0,0,1890,0
21,9,2,8,3,0,0,0,0,0,4,2,7,44,220,0,1,1364,0
31,2,3,2,2,0,1,0,237016,0,1,2,5,44,74,90,0,1310,0
29,1,2,7,8,0,1,0,113265,0,3,1,6,33,200,74,3,1437,1
38,3,1,3,0,0,1,0,65868,0,2,1,6,22,189,59,0,1809,0
35,11,3,5,3,-1,1,0,86877,0,0,2,6,11,51,42,0,461,0
35,2,1,5,7,0,0,0,0,0,4,1,11,11,540,0,0,396,1
37,5,3,8,4,0,1,0,326335,0,4,1,5,22,221,14,1,1615,0
52,2,1,2,6,0,0,0,0,0,5,2,5,55,136,0,0,752,0
60,6,1,4,0,0,0,0,0,0,1,2,9,55,618,0,1,582,0
46,2,3,4,6,0,1,0,53439,0,5,1,8,33,254,50,0,225,0
30,2,1,5,7,0,0,0,0,0,0,2,6,33,301,0,0,1037,0
47,5,1,2,3,-1,1,0,49829,0,0,1,11,33,117,31,0,1257,0
38,10,2,4,8,0,1,0,309849,0,5,1,7,22,249,71,0,303,0
33,1,2,7,2,0,1,0,172347,0,2,1,7,11,289,57,1,1427,0
27,10,2,5,5,0,1,0,429778,0,1,2,7,33,109,9,0,1932,0
48,2,1,3,3,-1,0,0,0,0,1,2,6,44,361,0,0,465,0
35,2,2,5,3,0,1,0,402895,0,0,1,5,33,49,85,0,1136,0
33,1,2,7,4,0,0,0,0,0,5,2,11,44,109,0,0,1730,0
31,10,1,4,3,0,1,0,230199,0,0,1,9,55,90,18,0,1978,0
41,7,1,3,5,0,0,0,0,0,5,1,8,44,218,0,0,1922,0
32,3,1,7,1,0,0,0,0,0,5,1,8,11,95,0,0,644,0
42,3,1,7,2,0,1,0,407572,0,0,1,7,22,578,10,0,348,0
32,1,1,7,1,0,1,0,444091,0,3,1,8,22,359,67,0,976,0
33,2,2,2,2,0,1,0,240892,0,2,1,10,55,146,5,1,1712,0
25,8,2,6,5,0,1,0,312538,0,5,1,7,33,509,5,0,1460,1
53,2,2,6,7,0,1,0,249918,0,2,2,7,33,897,20,0,217,1
25,10,2,7,7,0,0,1,221711,0,1,2,7,33,355,58,0,1529,0
41,8,3,6,8,0,1,0,287168,0,5,2,5,33,189,67,0,314,0
58,2,1,6,6,0,1,0,189983,0,0,1,11,22,80,62,0,607,0
36,7,1,5,1,-1,0,0,0,0,2,1,8,11,507,0,0,1784,0
85,6,1,2,4,-1,1,0,477624,0,1,1,4,22,129,90,0,1013,1
36,4,1,2,7,0,0,0,0,0,2,2,5,11,85,0,0,1466,0
35,3,1,6,1,0,0,1,45533,0,3,2,5,44,165,52,0,1895,0
29,1,2,7,1,0,1,0,144802,0,0,1,8,44,228,76,0,769,0
29,1,2,5,0,0,0,0,0,0,4,2,5,55,132,0,0,1834,0
39,2,1,3,5,0,1,1,168250,0,1,1,5,22,225,82,0,187,0
43,2,1,2,4,0,0,0,0,0,3,1,5,22,609,0,0,1167,1
51,2,1,3,2,0,1,0,194705,0,0,2,5,22,370,62,0,1484,0
32,2,1,6,8,0,0,0,0,0,2,1,5,55,18,0,1,384,0
39,5,1,7,8,0,1,1,98585,0,5,2,5,55,145,80,0,692,0
55,10,1,5,5,0,0,0,0,0,2,2,5,33,214,0,0,906,0
33,1,2,7,0,0,0,0,0,0,4,1,7,11,190,0,0,1359,0
29,2,1,6,6,-1,1,0,33334,0,0,2,5,33,166,14,0,265,0
39,10,2,4,0,0,0,0,0,0,0,1,5,33,143,0,1,1335,0
41,1,3,5,5,0,1,1,170977,0,3,1,8,44,231,32,2,405,1
31,1,1,7,5,0,1,0,175493,0,1,1,11,44,95,83,0,458,0
32,2,1,3,0,-1,0,0,0,0,1,2,5,33,630,0,1,655,0
31,8,3,5,1,0,1,0,458686,0,2,1,7,11,172,48,0,1125,0
30,8,2,5,1,0,1,0,69953,0,5,1,7,55,80,39,0,1514,0
48,2,1,6,3,0,0,1,94057,0,5,1,8,33,76,16,0,1469,0
41,1,2,7,2,0,0,1,351363,0,3,1,5,33,593,30,1,1050,0
56,1,1,6,5,-1,0,0,0,0,1,2,5,11,10,0,0,1596,0
45,1,1,7,5,-1,1,0,479774,0,0,1,7,11,478,85,0,1807,0
34,2,2,5,2,0,0,0,0,0,4,1,5,33,103,0,0,156,0
30,10,1,4,5,0,1,0,75830,0,0,1,3,22,368,31,0,1274,1
58,5,1,2,1,0,0,0,0,0,1,1,11,33,88,0,0,663,0
29,10,2,4,0,0,1,0,157503,0,3,1,8,11,111,15,0,991,0
42,7,1,7,5,0,1,0,277423,0,4,2,6,55,59,23,0,1288,0
49,2,1,3,5,-1,0,0,0,0,1,1,8,55,66,0,0,1989,0
29,8,2,5,1,0,1,0,20713,0,0,2,6,44,133,56,0,793,0
40,10,1,4,8,0,1,0,74478,0,5,1,8,11,146,15,0,1004,0
31,1,1,7,6,0,1,1,448720,0,0,1,8,55,92,23,0,749,0
23,11,2,5,6,0,0,0,0,0,3,2,7,22,7,0,0,1076,0
32,1,2,7,6,0,1,1,102519,0,0,1,8,22,221,45,0,1052,0
41,2,1,2,2,0,0,0,0,0,4,2,5,55,43,0,0,1647,0
36,11,1,7,8,-1,1,0,232901,0,3,1,6,11,450,46,1,491,0
24,8,2,5,1,0,-1,-1,0,0,5,2,5,33,1307,0,0,1965,0
48,3,1,7,7,0,0,0,0,0,4,1,4,44,327,0,0,1280,1
53,10,1,4,2,0,1,0,72575,0,1,2,7,44,144,22,0,1818,0
31,10,1,4,6,-1,1,1,319893,0,5,1,8,11,67,82,0,986,0
34,2,1,5,0,0,1,0,408255,0,4,1,4,11,143,43,1,1319,0
38,10,1,7,2,0,0,0,0,0,4,1,12,33,415,0,2,1692,1
38,5,1,7,7,0,0,0,0,0,3,1,5,11,208,0,0,260,0
52,4,1,7,7,0,1,0,337441,0,0,2,5,44,64,33,0,1191,0
35,10,1,4,4,0,0,0,0,0,2,2,5,33,554,0,0,1867,0
43,5,1,7,4,0,1,0,246525,0,4,1,4,11,818,4,1,1639,0
28,1,2,7,3,0,0,0,0,0,0,2,5,11,108,0,0,1339,0
51,1,1,7,4,0,1,0,167027,0,2,1,8,33,519,41,0,74,1
41,1,3,7,2,0,0,0,0,0,0,1,3,55,319,0,0,318,1
